Trinity_ID	CrabC_2	CrabC_17	CrabE_2	CrabE_17	cluster	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN662_c0_g1_i11	1.608	0	0.612	0	1	sp	Q80TP3	UBR5_MOUSE	43.4	3100	1211	62	8877	277	4	2792	0	1804.6	UBR5_MOUSE	reviewed	E3 ubiquitin-protein ligase UBR5 (EC 2.3.2.26) (E3 ubiquitin-protein ligase, HECT domain-containing 1) (HECT-type E3 ubiquitin transferase UBR5) (Hyperplastic discs protein homolog)	Ubr5 Edd Edd1 Kiaa0896	Mus musculus (Mouse)	2792	cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; negative regulation of double-strand break repair [GO:2000780]; negative regulation of histone H2A K63-linked ubiquitination [GO:1901315]; negative regulation of interleukin-17 secretion [GO:1905077]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of catenin import into nucleus [GO:0035413]; positive regulation of gene expression [GO:0010628]; positive regulation of protein import into nucleus, translocation [GO:0033160]; progesterone receptor signaling pathway [GO:0050847]; protein polyubiquitination [GO:0000209]; regulation of protein stability [GO:0031647]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; protein complex [GO:0043234]	RNA binding [GO:0003723]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-ubiquitin ligase activity [GO:0034450]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; protein complex [GO:0043234]; RNA binding [GO:0003723]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-ubiquitin ligase activity [GO:0034450]; zinc ion binding [GO:0008270]; cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; negative regulation of double-strand break repair [GO:2000780]; negative regulation of histone H2A K63-linked ubiquitination [GO:1901315]; negative regulation of interleukin-17 secretion [GO:1905077]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of catenin import into nucleus [GO:0035413]; positive regulation of gene expression [GO:0010628]; positive regulation of protein import into nucleus, translocation [GO:0033160]; progesterone receptor signaling pathway [GO:0050847]; protein polyubiquitination [GO:0000209]; regulation of protein stability [GO:0031647]	GO:0000209; GO:0003723; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006281; GO:0006974; GO:0008270; GO:0010628; GO:0016020; GO:0031647; GO:0033160; GO:0034450; GO:0035413; GO:0043130; GO:0043234; GO:0048471; GO:0050847; GO:0061630; GO:0090263; GO:1901315; GO:1905077; GO:2000780
TRINITY_DN4708_c0_g1_i1	10.124	1.688	0	0	1	sp	Q55DA0	ABCGM_DICDI	39.8	103	57	3	82	390	30	127	2.4e-10	66.6	ABCGM_DICDI	reviewed	ABC transporter G family member 22 (ABC transporter ABCG.22)	abcG22 DDB_G0270826	Dictyostelium discoideum (Slime mold)	615	aggregation involved in sorocarp development [GO:0031152]; cell motility [GO:0048870]; sorocarp morphogenesis [GO:0031288]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	ATPase activity, coupled to transmembrane movement of substances [GO:0042626]; ATP binding [GO:0005524]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase activity, coupled to transmembrane movement of substances [GO:0042626]; aggregation involved in sorocarp development [GO:0031152]; cell motility [GO:0048870]; sorocarp morphogenesis [GO:0031288]	GO:0005524; GO:0005886; GO:0016021; GO:0031152; GO:0031288; GO:0042626; GO:0048870
TRINITY_DN320_c0_g1_i17	3.833	0	0.93	0	1	sp	Q91WD7	KI18A_MOUSE	64.1	206	69	2	371	973	153	358	3e-66	254.6	KI18A_MOUSE	reviewed	Kinesin-like protein KIF18A	Kif18a	Mus musculus (Mouse)	886	cellular response to estradiol stimulus [GO:0071392]; male meiotic nuclear division [GO:0007140]; microtubule-based movement [GO:0007018]; microtubule depolymerization [GO:0007019]; mitotic metaphase plate congression [GO:0007080]; protein transport [GO:0015031]; regulation of microtubule cytoskeleton organization [GO:0070507]; seminiferous tubule development [GO:0072520]	caveola [GO:0005901]; cytoplasm [GO:0005737]; kinesin complex [GO:0005871]; kinetochore [GO:0000776]; kinetochore microtubule [GO:0005828]; microtubule cytoskeleton [GO:0015630]; microtubule organizing center [GO:0005815]; mitotic spindle midzone [GO:1990023]; nucleus [GO:0005634]; ruffle [GO:0001726]	actin binding [GO:0003779]; ATPase activity [GO:0016887]; ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, plus-end-directed [GO:0008574]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; microtubule plus-end binding [GO:0051010]; tubulin-dependent ATPase activity [GO:0070463]; ubiquitin binding [GO:0043130]	caveola [GO:0005901]; cytoplasm [GO:0005737]; kinesin complex [GO:0005871]; kinetochore [GO:0000776]; kinetochore microtubule [GO:0005828]; microtubule cytoskeleton [GO:0015630]; microtubule organizing center [GO:0005815]; mitotic spindle midzone [GO:1990023]; nucleus [GO:0005634]; ruffle [GO:0001726]; actin binding [GO:0003779]; ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, plus-end-directed [GO:0008574]; ATPase activity [GO:0016887]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; microtubule plus-end binding [GO:0051010]; tubulin-dependent ATPase activity [GO:0070463]; ubiquitin binding [GO:0043130]; cellular response to estradiol stimulus [GO:0071392]; male meiotic nuclear division [GO:0007140]; microtubule depolymerization [GO:0007019]; microtubule-based movement [GO:0007018]; mitotic metaphase plate congression [GO:0007080]; protein transport [GO:0015031]; regulation of microtubule cytoskeleton organization [GO:0070507]; seminiferous tubule development [GO:0072520]	GO:0000776; GO:0001726; GO:0003777; GO:0003779; GO:0005524; GO:0005634; GO:0005737; GO:0005815; GO:0005828; GO:0005871; GO:0005901; GO:0007018; GO:0007019; GO:0007080; GO:0007140; GO:0008017; GO:0008574; GO:0015031; GO:0015630; GO:0016887; GO:0043130; GO:0051010; GO:0070463; GO:0070507; GO:0071392; GO:0072520; GO:1990023
TRINITY_DN320_c0_g1_i17	3.833	0	0.93	0	1	sp	Q91WD7	KI18A_MOUSE	46.1	76	39	1	66	287	119	194	6.2e-11	70.9	KI18A_MOUSE	reviewed	Kinesin-like protein KIF18A	Kif18a	Mus musculus (Mouse)	886	cellular response to estradiol stimulus [GO:0071392]; male meiotic nuclear division [GO:0007140]; microtubule-based movement [GO:0007018]; microtubule depolymerization [GO:0007019]; mitotic metaphase plate congression [GO:0007080]; protein transport [GO:0015031]; regulation of microtubule cytoskeleton organization [GO:0070507]; seminiferous tubule development [GO:0072520]	caveola [GO:0005901]; cytoplasm [GO:0005737]; kinesin complex [GO:0005871]; kinetochore [GO:0000776]; kinetochore microtubule [GO:0005828]; microtubule cytoskeleton [GO:0015630]; microtubule organizing center [GO:0005815]; mitotic spindle midzone [GO:1990023]; nucleus [GO:0005634]; ruffle [GO:0001726]	actin binding [GO:0003779]; ATPase activity [GO:0016887]; ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, plus-end-directed [GO:0008574]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; microtubule plus-end binding [GO:0051010]; tubulin-dependent ATPase activity [GO:0070463]; ubiquitin binding [GO:0043130]	caveola [GO:0005901]; cytoplasm [GO:0005737]; kinesin complex [GO:0005871]; kinetochore [GO:0000776]; kinetochore microtubule [GO:0005828]; microtubule cytoskeleton [GO:0015630]; microtubule organizing center [GO:0005815]; mitotic spindle midzone [GO:1990023]; nucleus [GO:0005634]; ruffle [GO:0001726]; actin binding [GO:0003779]; ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, plus-end-directed [GO:0008574]; ATPase activity [GO:0016887]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; microtubule plus-end binding [GO:0051010]; tubulin-dependent ATPase activity [GO:0070463]; ubiquitin binding [GO:0043130]; cellular response to estradiol stimulus [GO:0071392]; male meiotic nuclear division [GO:0007140]; microtubule depolymerization [GO:0007019]; microtubule-based movement [GO:0007018]; mitotic metaphase plate congression [GO:0007080]; protein transport [GO:0015031]; regulation of microtubule cytoskeleton organization [GO:0070507]; seminiferous tubule development [GO:0072520]	GO:0000776; GO:0001726; GO:0003777; GO:0003779; GO:0005524; GO:0005634; GO:0005737; GO:0005815; GO:0005828; GO:0005871; GO:0005901; GO:0007018; GO:0007019; GO:0007080; GO:0007140; GO:0008017; GO:0008574; GO:0015031; GO:0015630; GO:0016887; GO:0043130; GO:0051010; GO:0070463; GO:0070507; GO:0071392; GO:0072520; GO:1990023
TRINITY_DN8060_c0_g1_i1	0	0.873	0	0	1	sp	Q8K2D6	DCTD_MOUSE	55.9	161	69	1	545	69	9	169	8.1e-50	198.4	DCTD_MOUSE	reviewed	Deoxycytidylate deaminase (EC 3.5.4.12) (dCMP deaminase)	Dctd	Mus musculus (Mouse)	178	dTMP biosynthetic process [GO:0006231]; dUMP biosynthetic process [GO:0006226]	cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]	dCMP deaminase activity [GO:0004132]; identical protein binding [GO:0042802]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; dCMP deaminase activity [GO:0004132]; identical protein binding [GO:0042802]; zinc ion binding [GO:0008270]; dTMP biosynthetic process [GO:0006231]; dUMP biosynthetic process [GO:0006226]	GO:0004132; GO:0005737; GO:0006226; GO:0006231; GO:0008270; GO:0042802; GO:0070062
TRINITY_DN5367_c0_g1_i2	3.043	3.906	2.294	0	1	sp	Q6P6Z8	ODO1_XENLA	65.1	979	322	7	3252	343	44	1011	0	1324.7	ODO1_XENLA	reviewed	2-oxoglutarate dehydrogenase, mitochondrial (EC 1.2.4.2) (2-oxoglutarate dehydrogenase complex component E1) (OGDC-E1) (Alpha-ketoglutarate dehydrogenase)	ogdh	Xenopus laevis (African clawed frog)	1021	glycolytic process [GO:0006096]; tricarboxylic acid cycle [GO:0006099]	mitochondrial matrix [GO:0005759]	metal ion binding [GO:0046872]; oxoglutarate dehydrogenase (succinyl-transferring) activity [GO:0004591]; thiamine pyrophosphate binding [GO:0030976]	mitochondrial matrix [GO:0005759]; metal ion binding [GO:0046872]; oxoglutarate dehydrogenase (succinyl-transferring) activity [GO:0004591]; thiamine pyrophosphate binding [GO:0030976]; glycolytic process [GO:0006096]; tricarboxylic acid cycle [GO:0006099]	GO:0004591; GO:0005759; GO:0006096; GO:0006099; GO:0030976; GO:0046872
TRINITY_DN14754_c0_g1_i1	1.988	10.029	0	0	1	sp	Q5PQ27	S2542_XENLA	47.7	132	62	3	6	389	185	313	1.1e-24	114.8	S2542_XENLA	reviewed	Mitochondrial coenzyme A transporter SLC25A42 (Solute carrier family 25 member 42)	slc25a42	Xenopus laevis (African clawed frog)	327	ADP transport [GO:0015866]; AMP transport [GO:0080121]; ATP transport [GO:0015867]; coenzyme A transmembrane transport [GO:0035349]	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]	adenosine-diphosphatase activity [GO:0043262]; ADP transmembrane transporter activity [GO:0015217]; AMP transmembrane transporter activity [GO:0080122]; ATP transmembrane transporter activity [GO:0005347]; coenzyme A transmembrane transporter activity [GO:0015228]	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; adenosine-diphosphatase activity [GO:0043262]; ADP transmembrane transporter activity [GO:0015217]; AMP transmembrane transporter activity [GO:0080122]; ATP transmembrane transporter activity [GO:0005347]; coenzyme A transmembrane transporter activity [GO:0015228]; ADP transport [GO:0015866]; AMP transport [GO:0080121]; ATP transport [GO:0015867]; coenzyme A transmembrane transport [GO:0035349]	GO:0005347; GO:0005739; GO:0005743; GO:0015217; GO:0015228; GO:0015866; GO:0015867; GO:0016021; GO:0035349; GO:0043262; GO:0080121; GO:0080122
TRINITY_DN2980_c0_g1_i3	1.483	0	0.296	0	1	sp	Q91YL3	UCKL1_MOUSE	65.9	396	135	0	406	1593	138	533	2.6e-147	523.9	UCKL1_MOUSE	reviewed	Uridine-cytidine kinase-like 1 (EC 2.7.1.-)	Uckl1 Urkl1	Mus musculus (Mouse)	548	pyrimidine nucleobase metabolic process [GO:0006206]; pyrimidine nucleoside salvage [GO:0043097]; UMP salvage [GO:0044206]	cytosol [GO:0005829]; nucleus [GO:0005634]	ATP binding [GO:0005524]; uridine kinase activity [GO:0004849]	cytosol [GO:0005829]; nucleus [GO:0005634]; ATP binding [GO:0005524]; uridine kinase activity [GO:0004849]; pyrimidine nucleobase metabolic process [GO:0006206]; pyrimidine nucleoside salvage [GO:0043097]; UMP salvage [GO:0044206]	GO:0004849; GO:0005524; GO:0005634; GO:0005829; GO:0006206; GO:0043097; GO:0044206
TRINITY_DN2980_c0_g1_i3	1.483	0	0.296	0	1	sp	Q91YL3	UCKL1_MOUSE	55	60	20	3	231	407	49	102	3.7e-05	51.6	UCKL1_MOUSE	reviewed	Uridine-cytidine kinase-like 1 (EC 2.7.1.-)	Uckl1 Urkl1	Mus musculus (Mouse)	548	pyrimidine nucleobase metabolic process [GO:0006206]; pyrimidine nucleoside salvage [GO:0043097]; UMP salvage [GO:0044206]	cytosol [GO:0005829]; nucleus [GO:0005634]	ATP binding [GO:0005524]; uridine kinase activity [GO:0004849]	cytosol [GO:0005829]; nucleus [GO:0005634]; ATP binding [GO:0005524]; uridine kinase activity [GO:0004849]; pyrimidine nucleobase metabolic process [GO:0006206]; pyrimidine nucleoside salvage [GO:0043097]; UMP salvage [GO:0044206]	GO:0004849; GO:0005524; GO:0005634; GO:0005829; GO:0006206; GO:0043097; GO:0044206
TRINITY_DN20301_c0_g1_i1	0	27.662	0	0	1	sp	Q9VIK9	EFNMT_DROME	58.4	77	27	2	332	117	51	127	6.8e-19	94.7	MET13_DROME	reviewed	Methyltransferase-like protein 13 (EC 2.1.1.-)	CG2614	Drosophila melanogaster (Fruit fly)	673			methyltransferase activity [GO:0008168]	methyltransferase activity [GO:0008168]	GO:0008168
TRINITY_DN5486_c0_g1_i1	0	1.13	0	0	1	sp	Q550P4	TAM41_DICDI	41.1	163	78	4	77	514	72	233	4e-26	119.4	TAM41_DICDI	reviewed	Phosphatidate cytidylyltransferase, mitochondrial (EC 2.7.7.41) (CDP-diacylglycerol synthase) (CDP-DAG synthase) (Mitochondrial translocator assembly and maintenance protein 41 homolog) (TAM41)	DDB_G0277049	Dictyostelium discoideum (Slime mold)	427	cardiolipin biosynthetic process [GO:0032049]; CDP-diacylglycerol biosynthetic process [GO:0016024]	mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]	phosphatidate cytidylyltransferase activity [GO:0004605]	mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; phosphatidate cytidylyltransferase activity [GO:0004605]; cardiolipin biosynthetic process [GO:0032049]; CDP-diacylglycerol biosynthetic process [GO:0016024]	GO:0004605; GO:0005743; GO:0005759; GO:0016024; GO:0032049
TRINITY_DN29260_c0_g1_i1	0	20.145	0	0	1	sp	Q96NW4	ANR27_HUMAN	48	75	39	0	229	5	744	818	1.2e-09	63.5	ANR27_HUMAN	reviewed	Ankyrin repeat domain-containing protein 27 (VPS9 domain-containing protein)	ANKRD27 PP12899	Homo sapiens (Human)	1050	early endosome to late endosome transport [GO:0045022]; endosome to melanosome transport [GO:0035646]; membrane organization [GO:0061024]; negative regulation of SNARE complex assembly [GO:0035544]; neuron projection morphogenesis [GO:0048812]; positive regulation of dendrite morphogenesis [GO:0050775]; protein transport [GO:0015031]; retrograde transport, endosome to plasma membrane [GO:1990126]	cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; early endosome [GO:0005769]; late endosome [GO:0005770]; lysosome [GO:0005764]; melanosome [GO:0042470]; membrane [GO:0016020]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; transport vesicle [GO:0030133]; tubular endosome [GO:0097422]	GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]; Rab GTPase binding [GO:0017137]; Rab guanyl-nucleotide exchange factor activity [GO:0017112]; SNARE binding [GO:0000149]	cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; early endosome [GO:0005769]; late endosome [GO:0005770]; lysosome [GO:0005764]; melanosome [GO:0042470]; membrane [GO:0016020]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; transport vesicle [GO:0030133]; tubular endosome [GO:0097422]; GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]; Rab GTPase binding [GO:0017137]; Rab guanyl-nucleotide exchange factor activity [GO:0017112]; SNARE binding [GO:0000149]; early endosome to late endosome transport [GO:0045022]; endosome to melanosome transport [GO:0035646]; membrane organization [GO:0061024]; negative regulation of SNARE complex assembly [GO:0035544]; neuron projection morphogenesis [GO:0048812]; positive regulation of dendrite morphogenesis [GO:0050775]; protein transport [GO:0015031]; retrograde transport, endosome to plasma membrane [GO:1990126]	GO:0000149; GO:0005085; GO:0005096; GO:0005764; GO:0005769; GO:0005770; GO:0005829; GO:0005886; GO:0015031; GO:0016020; GO:0017112; GO:0017137; GO:0030133; GO:0030659; GO:0035544; GO:0035646; GO:0042470; GO:0043005; GO:0045022; GO:0048812; GO:0050775; GO:0061024; GO:0097422; GO:1990126
TRINITY_DN8226_c0_g1_i1	0	1.266	0	0	1	sp	Q9US46	ITT1_SCHPO	28.7	157	91	5	448	8	275	420	2.4e-09	63.5	ITT1_SCHPO	reviewed	E3 ubiquitin-protein ligase itt1 (EC 2.3.2.27) (RING finger protein itt1) (RING-type E3 ubiquitin transferase itt1)	itt1 SPAC1002.14	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	435	positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; protein polyubiquitination [GO:0000209]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; regulation of cytoplasmic translational termination [GO:1990580]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151]	metal ion binding [GO:0046872]; ubiquitin conjugating enzyme binding [GO:0031624]; ubiquitin protein ligase activity [GO:0061630]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151]; metal ion binding [GO:0046872]; ubiquitin conjugating enzyme binding [GO:0031624]; ubiquitin protein ligase activity [GO:0061630]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; protein polyubiquitination [GO:0000209]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; regulation of cytoplasmic translational termination [GO:1990580]	GO:0000151; GO:0000209; GO:0005634; GO:0005737; GO:0005829; GO:0031624; GO:0032436; GO:0042787; GO:0046872; GO:0061630; GO:1990580
TRINITY_DN9158_c0_g1_i1	0	1.8	0	0	1	sp	Q8SR69	IPYR_ENCCU	33.1	136	74	5	383	3	101	228	4.9e-13	75.5	IPYR_ENCCU	reviewed	Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)	IPP1 ECU10_0340	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	277	aerobic respiration [GO:0009060]; phosphate-containing compound metabolic process [GO:0006796]	mitochondrion [GO:0005739]	inorganic diphosphatase activity [GO:0004427]; magnesium ion binding [GO:0000287]	mitochondrion [GO:0005739]; inorganic diphosphatase activity [GO:0004427]; magnesium ion binding [GO:0000287]; aerobic respiration [GO:0009060]; phosphate-containing compound metabolic process [GO:0006796]	GO:0000287; GO:0004427; GO:0005739; GO:0006796; GO:0009060
TRINITY_DN1545_c0_g1_i2	0	0.217	0	0	1	sp	Q9Y2Q0	AT8A1_HUMAN	56.2	1136	460	7	27	3347	34	1161	0	1263.1	AT8A1_HUMAN	reviewed	Phospholipid-transporting ATPase IA (EC 3.6.3.1) (ATPase class I type 8A member 1) (Chromaffin granule ATPase II) (P4-ATPase flippase complex alpha subunit ATP8A1)	ATP8A1 ATPIA	Homo sapiens (Human)	1164	Golgi vesicle budding [GO:0048194]; ion transmembrane transport [GO:0034220]; learning [GO:0007612]; neutrophil degranulation [GO:0043312]; phospholipid translocation [GO:0045332]; positive regulation of cell migration [GO:0030335]; positive regulation of phospholipid translocation [GO:0061092]	azurophil granule membrane [GO:0035577]; chromaffin granule membrane [GO:0042584]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; plasma membrane [GO:0005886]; specific granule membrane [GO:0035579]; trans-Golgi network [GO:0005802]	ATP binding [GO:0005524]; cation-transporting ATPase activity [GO:0019829]; magnesium ion binding [GO:0000287]; phospholipid-translocating ATPase activity [GO:0004012]	azurophil granule membrane [GO:0035577]; chromaffin granule membrane [GO:0042584]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; plasma membrane [GO:0005886]; specific granule membrane [GO:0035579]; trans-Golgi network [GO:0005802]; ATP binding [GO:0005524]; cation-transporting ATPase activity [GO:0019829]; magnesium ion binding [GO:0000287]; phospholipid-translocating ATPase activity [GO:0004012]; Golgi vesicle budding [GO:0048194]; ion transmembrane transport [GO:0034220]; learning [GO:0007612]; neutrophil degranulation [GO:0043312]; phospholipid translocation [GO:0045332]; positive regulation of cell migration [GO:0030335]; positive regulation of phospholipid translocation [GO:0061092]	GO:0000139; GO:0000287; GO:0004012; GO:0005524; GO:0005783; GO:0005794; GO:0005802; GO:0005886; GO:0007612; GO:0016020; GO:0016021; GO:0019829; GO:0030335; GO:0034220; GO:0035577; GO:0035579; GO:0042584; GO:0043231; GO:0043312; GO:0045332; GO:0048194; GO:0061092; GO:0070062
TRINITY_DN543_c0_g1_i6	0.302	0.607	0.571	0	1	sp	Q75V66	ANO5_HUMAN	40.1	832	438	18	137	2581	101	889	3.7e-163	577	ANO5_HUMAN	reviewed	Anoctamin-5 (Gnathodiaphyseal dysplasia 1 protein) (Transmembrane protein 16E)	ANO5 GDD1 TMEM16E	Homo sapiens (Human)	913	chloride transport [GO:0006821]; ion transmembrane transport [GO:0034220]	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular [GO:0005622]; plasma membrane [GO:0005886]; vesicle [GO:0031982]	intracellular calcium activated chloride channel activity [GO:0005229]; protein dimerization activity [GO:0046983]	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular [GO:0005622]; plasma membrane [GO:0005886]; vesicle [GO:0031982]; intracellular calcium activated chloride channel activity [GO:0005229]; protein dimerization activity [GO:0046983]; chloride transport [GO:0006821]; ion transmembrane transport [GO:0034220]	GO:0005229; GO:0005622; GO:0005789; GO:0005886; GO:0006821; GO:0016021; GO:0031982; GO:0034220; GO:0046983
TRINITY_DN7705_c0_g1_i2	0	10.675	0	0	1	sp	Q92038	ACOD_CYPCA	54.9	102	46	0	1	306	104	205	3.1e-26	119	ACOD_CYPCA	reviewed	Acyl-CoA desaturase (EC 1.14.19.1) (Delta(9)-desaturase) (Delta-9 desaturase) (Fatty acid desaturase) (Stearoyl-CoA desaturase)		Cyprinus carpio (Common carp)	327	unsaturated fatty acid biosynthetic process [GO:0006636]	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]	iron ion binding [GO:0005506]; oxidoreductase activity [GO:0016491]; stearoyl-CoA 9-desaturase activity [GO:0004768]	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; iron ion binding [GO:0005506]; oxidoreductase activity [GO:0016491]; stearoyl-CoA 9-desaturase activity [GO:0004768]; unsaturated fatty acid biosynthetic process [GO:0006636]	GO:0004768; GO:0005506; GO:0005789; GO:0006636; GO:0016021; GO:0016491
TRINITY_DN26005_c0_g1_i1	0	7.565	0	0	1	sp	Q75JN1	IFKC_DICDI	51.9	79	30	1	1	237	497	567	3.9e-14	78.6	IFKC_DICDI	reviewed	Probable serine/threonine-protein kinase ifkC (EC 2.7.11.1) (Initiation factor kinase C)	ifkC DDB_G0276043	Dictyostelium discoideum (Slime mold)	1700	DNA damage checkpoint [GO:0000077]		ATP binding [GO:0005524]; eukaryotic translation initiation factor 2alpha kinase activity [GO:0004694]	ATP binding [GO:0005524]; eukaryotic translation initiation factor 2alpha kinase activity [GO:0004694]; DNA damage checkpoint [GO:0000077]	GO:0000077; GO:0004694; GO:0005524
TRINITY_DN16508_c0_g1_i1	0	4.273	0	0	1	sp	Q8L7L1	SPHK1_ARATH	31	232	134	4	11	631	179	409	8.3e-26	118.6	SPHK1_ARATH	reviewed	Sphingosine kinase 1 (EC 2.7.1.91)	SPHK1 At4g21540 F18E5.160	Arabidopsis thaliana (Mouse-ear cress)	485	cellular response to abscisic acid stimulus [GO:0071215]; response to abscisic acid [GO:0009737]; seed germination [GO:0009845]; sphingolipid metabolic process [GO:0006665]	plant-type vacuole membrane [GO:0009705]; vacuole [GO:0005773]	ATP binding [GO:0005524]; D-erythro-sphingosine kinase activity [GO:0017050]; NAD+ kinase activity [GO:0003951]; sphinganine kinase activity [GO:0008481]	plant-type vacuole membrane [GO:0009705]; vacuole [GO:0005773]; ATP binding [GO:0005524]; D-erythro-sphingosine kinase activity [GO:0017050]; NAD+ kinase activity [GO:0003951]; sphinganine kinase activity [GO:0008481]; cellular response to abscisic acid stimulus [GO:0071215]; response to abscisic acid [GO:0009737]; seed germination [GO:0009845]; sphingolipid metabolic process [GO:0006665]	GO:0003951; GO:0005524; GO:0005773; GO:0006665; GO:0008481; GO:0009705; GO:0009737; GO:0009845; GO:0017050; GO:0071215
TRINITY_DN8119_c0_g1_i1	0	7.501	0	0	1	sp	Q6DHU1	CLP1L_DANRE	61.5	65	24	1	2	196	458	521	3.2e-17	89.4	CLP1L_DANRE	reviewed	Cleft lip and palate transmembrane protein 1-like protein (CLPTM1-like protein)	clptm1l zgc:92063	Danio rerio (Zebrafish) (Brachydanio rerio)	538	apoptotic process [GO:0006915]	integral component of membrane [GO:0016021]		integral component of membrane [GO:0016021]; apoptotic process [GO:0006915]	GO:0006915; GO:0016021
TRINITY_DN15383_c0_g1_i1	0	2.064	0	0	1	sp	Q6QNM1	KC1_TOXGO	62.1	174	66	0	740	219	111	284	6.4e-62	238.8	KC1_TOXGO	reviewed	Casein kinase I (EC 2.7.11.1)		Toxoplasma gondii	324			ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	GO:0004674; GO:0005524
