Trinity_ID	uninfected_cold	infected_cold	uninfected_warm	infected_warm	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	cluster	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN9448_c0_g1_i1	3416	1380	2492	377	1950.50941	-1.959707246	0.370071831	-5.295478016	1.19e-07	0.000107486	2	sp	P0DKM8	TU91_IOTCI	45.7	46	24	1	406	269	1	45	2e-05	50.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN7653_c0_g1_i1	0	69	0	214	67.51700211	9.427519886	1.783350544	5.28640873	1.25e-07	0.000107486	1	sp	Q5QMN3	RH20_ORYSJ	68.4	187	58	1	2	562	240	425	5.2e-72	271.9	RH20_ORYSJ	reviewed	DEAD-box ATP-dependent RNA helicase 20 (EC 3.6.4.13)	Os01g0197200 LOC_Os01g10050 P0419B01.12	Oryza sativa subsp. japonica (Rice)	494	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; RNA secondary structure unwinding [GO:0010501]; rRNA processing [GO:0006364]	cytoplasm [GO:0005737]; nucleolus [GO:0005730]	ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; RNA binding [GO:0003723]	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; RNA binding [GO:0003723]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; RNA secondary structure unwinding [GO:0010501]; rRNA processing [GO:0006364]	GO:0000184; GO:0003723; GO:0004004; GO:0005524; GO:0005730; GO:0005737; GO:0006364; GO:0010501
TRINITY_DN23328_c0_g1_i1	0	23	0	77	23.77823876	7.916345749	2.268492745	3.4896941	0.000483574	0.043118198	1	sp	Q54PB2	MRD1_DICDI	32	284	154	5	808	29	505	773	6.9e-33	142.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN451_c0_g1_i15	101	18	196	0	74.79602965	-5.191411525	1.450492538	-3.579068066	0.000344822	0.033009798	3	sp	Q9BG99	TREX1_BOVIN	31.6	282	135	6	1109	276	7	234	7.2e-27	123.2	TREX1_BOVIN	reviewed	Three-prime repair exonuclease 1 (EC 3.1.11.2) (3'-5' exonuclease TREX1)	TREX1	Bos taurus (Bovine)	315	cell cycle [GO:0007049]; DNA metabolic process [GO:0006259]; DNA repair [GO:0006281]	cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; nucleus [GO:0005634]	3'-5'-exodeoxyribonuclease activity [GO:0008296]; 3'-5' exonuclease activity [GO:0008408]; exodeoxyribonuclease III activity [GO:0008853]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]	cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; nucleus [GO:0005634]; 3'-5' exonuclease activity [GO:0008408]; 3'-5'-exodeoxyribonuclease activity [GO:0008296]; exodeoxyribonuclease III activity [GO:0008853]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; cell cycle [GO:0007049]; DNA metabolic process [GO:0006259]; DNA repair [GO:0006281]	GO:0003676; GO:0005634; GO:0005789; GO:0005829; GO:0006259; GO:0006281; GO:0007049; GO:0008296; GO:0008408; GO:0008853; GO:0046872
TRINITY_DN15058_c0_g1_i1	0	2707	0	3964	1653.603281	14.17726171	4.000906127	3.543512708	0.000394834	0.036672584	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN22855_c0_g1_i1	0	24	0	105	30.34824896	8.177126988	2.123245952	3.851238704	0.000117522	0.015281762	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6753_c0_g1_i4	1355	2224	36	363	1091.530319	2.01706127	0.556843078	3.622315421	0.000291978	0.029777918	4	sp	Q92841	DDX17_HUMAN	72.4	453	123	2	1909	554	106	557	7.2e-196	685.3	DDX17_HUMAN	reviewed	Probable ATP-dependent RNA helicase DDX17 (EC 3.6.4.13) (DEAD box protein 17) (DEAD box protein p72) (DEAD box protein p82) (RNA-dependent helicase p72)	DDX17	Homo sapiens (Human)	729	alternative mRNA splicing, via spliceosome [GO:0000380]; androgen receptor signaling pathway [GO:0030521]; defense response to virus [GO:0051607]; epithelial to mesenchymal transition [GO:0001837]; gene silencing by RNA [GO:0031047]; intracellular estrogen receptor signaling pathway [GO:0030520]; miRNA metabolic process [GO:0010586]; myoblast differentiation [GO:0045445]; positive regulation of intracellular estrogen receptor signaling pathway [GO:0033148]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of skeletal muscle cell differentiation [GO:2001014]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; RNA processing [GO:0006396]; RNA secondary structure unwinding [GO:0010501]; rRNA processing [GO:0006364]; transcription, DNA-templated [GO:0006351]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; estrogen receptor binding [GO:0030331]; RNA binding [GO:0003723]; RNA-dependent ATPase activity [GO:0008186]; RNA helicase activity [GO:0003724]; transcription coactivator activity [GO:0003713]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; estrogen receptor binding [GO:0030331]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; RNA-dependent ATPase activity [GO:0008186]; transcription coactivator activity [GO:0003713]; alternative mRNA splicing, via spliceosome [GO:0000380]; androgen receptor signaling pathway [GO:0030521]; defense response to virus [GO:0051607]; epithelial to mesenchymal transition [GO:0001837]; gene silencing by RNA [GO:0031047]; intracellular estrogen receptor signaling pathway [GO:0030520]; miRNA metabolic process [GO:0010586]; myoblast differentiation [GO:0045445]; positive regulation of intracellular estrogen receptor signaling pathway [GO:0033148]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of skeletal muscle cell differentiation [GO:2001014]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; RNA processing [GO:0006396]; RNA secondary structure unwinding [GO:0010501]; rRNA processing [GO:0006364]; transcription, DNA-templated [GO:0006351]	GO:0000380; GO:0000381; GO:0001837; GO:0003713; GO:0003723; GO:0003724; GO:0004004; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006351; GO:0006357; GO:0006364; GO:0006396; GO:0008186; GO:0010501; GO:0010586; GO:0016020; GO:0016607; GO:0030331; GO:0030520; GO:0030521; GO:0031047; GO:0033148; GO:0045445; GO:0045944; GO:0051607; GO:2001014
TRINITY_DN4868_c0_g1_i1	0	29	0	105	31.75830099	8.304400327	2.094796488	3.964299337	7.36e-05	0.010838871	1	sp	P70584	ACDSB_RAT	54.7	289	129	1	914	54	143	431	1.1e-92	341.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN15856_c0_g1_i1	0	94	0	209	73.44440514	9.628775874	1.755458224	5.485049854	4.13e-08	8.06e-05	1	sp	Q6EV04	RS3A_BIPLU	55.4	74	33	0	234	13	169	242	1.9e-15	82.8	RS3A_BIPLU	reviewed	40S ribosomal protein S3a		Biphyllus lunatus (Beetle)	267	translation [GO:0006412]	ribosome [GO:0005840]	structural constituent of ribosome [GO:0003735]	ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	GO:0003735; GO:0005840; GO:0006412
TRINITY_DN1989_c0_g1_i4	21	0	105	0	28.18375301	-7.983852766	2.167317183	-3.68374912	0.000229828	0.024732711	3	sp	Q8N653	LZTR1_HUMAN	60.4	820	264	6	191	2488	26	838	1.7e-294	1013.4	LZTR1_HUMAN	reviewed	Leucine-zipper-like transcriptional regulator 1 (LZTR-1)	LZTR1 TCFL2	Homo sapiens (Human)	840	anatomical structure morphogenesis [GO:0009653]	Golgi apparatus [GO:0005794]	transcription factor activity, sequence-specific DNA binding [GO:0003700]	Golgi apparatus [GO:0005794]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; anatomical structure morphogenesis [GO:0009653]	GO:0003700; GO:0005794; GO:0009653
TRINITY_DN18026_c0_g1_i1	0	38	0	84	29.58039478	8.323968318	2.128552214	3.910624444	9.21e-05	0.012941173	1	sp	P32472	FKBP2_YEAST	57.8	90	33	1	392	138	42	131	2.9e-21	102.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6540_c0_g1_i3	0	9611	0	19989	7199.360144	16.27257234	4.000875824	4.067252534	4.76e-05	0.007732218	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3157_c2_g1_i1	74	381	169	524	281.6137271	2.044140825	0.511616399	3.995456023	6.46e-05	0.00987792	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN21162_c0_g1_i1	0	90	0	195	69.17236362	9.547420848	1.772136183	5.38752097	7.14e-08	8.57e-05	1	sp	Q66L33	MK16A_XENLA	54.4	195	86	2	39	620	1	193	8.7e-58	224.9	MK16A_XENLA	reviewed	Protein MAK16 homolog A (MAK16-like protein A)	mak16-a mak16l-a	Xenopus laevis (African clawed frog)	301		nucleolus [GO:0005730]		nucleolus [GO:0005730]	GO:0005730
TRINITY_DN18057_c0_g1_i1	0	27	0	88	27.37656601	8.124368229	2.178423579	3.729471305	0.000191882	0.022512226	1	sp	Q3SZ63	NOP56_BOVIN	76.6	158	34	1	533	69	278	435	1.1e-58	227.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN842_c1_g1_i1	0	45	0	59	25.94018209	8.182670123	2.204584965	3.711660133	0.000205904	0.02348206	1	sp	Q91642	PEPE_XENLA	64.3	235	83	1	806	102	6	239	4.9e-81	302.8	PEPE_XENLA	reviewed	Alpha-aspartyl dipeptidase (EC 3.4.13.21) (Asp-specific dipeptidase) (Dipeptidase E)	aad-a	Xenopus laevis (African clawed frog)	242		cytoplasm [GO:0005737]	dipeptidase activity [GO:0016805]; serine-type peptidase activity [GO:0008236]	cytoplasm [GO:0005737]; dipeptidase activity [GO:0016805]; serine-type peptidase activity [GO:0008236]	GO:0005737; GO:0008236; GO:0016805
TRINITY_DN16648_c0_g1_i1	0	41	0	98	33.5704259	8.490698623	2.060031126	4.121636084	3.76e-05	0.006380529	1	sp	Q4KMM3	OXR1_MOUSE	38.8	165	97	3	557	69	704	866	4.5e-26	119.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN242_c0_g1_i3	0	43	0	88	31.8887325	8.444386796	2.086042102	4.048042362	5.16e-05	0.008223595	1	sp	P52643	LDHD_ECOLI	35	297	190	2	52	942	21	314	1.1e-46	189.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN21296_c0_g1_i1	0	30	0	100	30.91745428	8.291100961	2.108253871	3.932686227	8.4e-05	0.011916045	1	sp	O00400	ACATN_HUMAN	56.1	164	70	1	488	3	71	234	2.4e-45	183.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5093_c0_g1_i1	0	79	0	194	65.84567774	9.451331724	1.78796456	5.286084488	1.25e-07	0.000107486	1	sp	P16100	IDH_AZOVI	58.7	327	125	3	968	3	381	702	2.4e-101	370.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN29206_c0_g1_i1	0	51	0	50	25.61110173	8.15208859	2.212783221	3.684088216	0.000229523	0.024732711	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN10667_c0_g1_i1	0	29	0	97	29.96172962	8.245408979	2.125906207	3.878538457	0.000105086	0.014197585	1	sp	Q9VD92	ARCH_DROME	50.7	140	67	2	546	133	17	156	3.2e-32	139.8	ARCH_DROME	reviewed	Protein archease-like	CG6353	Drosophila melanogaster (Fruit fly)	156	positive regulation of axon regeneration [GO:0048680]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]	tRNA-splicing ligase complex [GO:0072669]	metal ion binding [GO:0046872]	tRNA-splicing ligase complex [GO:0072669]; metal ion binding [GO:0046872]; positive regulation of axon regeneration [GO:0048680]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]	GO:0006388; GO:0046872; GO:0048680; GO:0072669
TRINITY_DN7496_c0_g1_i1	0	26	0	76	24.39969855	7.989156243	2.249631562	3.551317638	0.000383308	0.035815153	1	sp	Q8W4N3	UBP2_ARATH	39.8	88	44	3	378	142	873	960	2e-09	63.5	UBP2_ARATH	reviewed	Ubiquitin carboxyl-terminal hydrolase 2 (EC 3.4.19.12) (Deubiquitinating enzyme 2) (AtUBP2) (Ubiquitin thioesterase 2) (Ubiquitin-specific-processing protease 2)	UBP2 At1g04860 F13M7.15	Arabidopsis thaliana (Mouse-ear cress)	961	protein deubiquitination [GO:0016579]; ubiquitin-dependent protein catabolic process [GO:0006511]	chloroplast [GO:0009507]; proteasome complex [GO:0000502]	thiol-dependent ubiquitinyl hydrolase activity [GO:0036459]; zinc ion binding [GO:0008270]	chloroplast [GO:0009507]; proteasome complex [GO:0000502]; thiol-dependent ubiquitinyl hydrolase activity [GO:0036459]; zinc ion binding [GO:0008270]; protein deubiquitination [GO:0016579]; ubiquitin-dependent protein catabolic process [GO:0006511]	GO:0000502; GO:0006511; GO:0008270; GO:0009507; GO:0016579; GO:0036459
TRINITY_DN15478_c0_g1_i2	0	82	0	122	50.52256662	9.139656659	1.874068685	4.876905917	1.08e-06	0.000454468	1	sp	P30740	ILEU_HUMAN	40.7	295	170	2	13	885	86	379	3.1e-57	223.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN11384_c0_g1_i1	0	29	0	68	23.4491584	7.980437824	2.273814882	3.509713076	0.00044859	0.040534091	1	sp	Q9H3H5	GPT_HUMAN	33.8	139	73	2	6	410	285	408	2.4e-14	80.1	GPT_HUMAN	reviewed	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase (EC 2.7.8.15) (GlcNAc-1-P transferase) (G1PT) (GPT) (N-acetylglucosamine-1-phosphate transferase)	DPAGT1 DPAGT2	Homo sapiens (Human)	408	dolichol-linked oligosaccharide biosynthetic process [GO:0006488]; dolichol metabolic process [GO:0019348]; dolichyl diphosphate biosynthetic process [GO:0006489]; protein N-linked glycosylation [GO:0006487]; protein oligomerization [GO:0051259]; UDP-N-acetylglucosamine metabolic process [GO:0006047]	endoplasmic reticulum membrane [GO:0005789]; integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]	phospho-N-acetylmuramoyl-pentapeptide-transferase activity [GO:0008963]; transferase activity, transferring glycosyl groups [GO:0016757]; UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity [GO:0003975]; UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity [GO:0003976]	endoplasmic reticulum membrane [GO:0005789]; integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; phospho-N-acetylmuramoyl-pentapeptide-transferase activity [GO:0008963]; transferase activity, transferring glycosyl groups [GO:0016757]; UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity [GO:0003975]; UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity [GO:0003976]; dolichol metabolic process [GO:0019348]; dolichol-linked oligosaccharide biosynthetic process [GO:0006488]; dolichyl diphosphate biosynthetic process [GO:0006489]; protein N-linked glycosylation [GO:0006487]; protein oligomerization [GO:0051259]; UDP-N-acetylglucosamine metabolic process [GO:0006047]	GO:0003975; GO:0003976; GO:0005789; GO:0006047; GO:0006487; GO:0006488; GO:0006489; GO:0008963; GO:0016020; GO:0016021; GO:0016757; GO:0019348; GO:0030176; GO:0043231; GO:0051259
TRINITY_DN745_c3_g1_i2	9412	5931	15131	7336	9149.468212	-0.804175926	0.209600684	-3.836704683	0.000124696	0.015948858	3	sp	Q9V521	PPO2_DROME	42.4	595	327	7	1932	160	69	651	8.1e-137	489.2	PPO2_DROME	reviewed	Phenoloxidase 2 (PO A3) (EC 1.14.18.1) (Phenoloxidase subunit A3) (Processed phenoloxidase A3) (Pro-phenoloxidase A3)	PPO2 proPo-A3 proPO45 CG8193	Drosophila melanogaster (Fruit fly)	684	defense response to fungus [GO:0050832]; defense response to Gram-positive bacterium [GO:0050830]; dopamine metabolic process [GO:0042417]; melanin biosynthetic process [GO:0042438]; melanization defense response [GO:0035006]; melanotic encapsulation of foreign target [GO:0035011]	extracellular region [GO:0005576]; extracellular space [GO:0005615]	dopamine monooxygenase activity [GO:0036264]; L-DOPA monooxygenase activity [GO:0036263]; metal ion binding [GO:0046872]; monophenol monooxygenase activity [GO:0004503]	extracellular region [GO:0005576]; extracellular space [GO:0005615]; dopamine monooxygenase activity [GO:0036264]; L-DOPA monooxygenase activity [GO:0036263]; metal ion binding [GO:0046872]; monophenol monooxygenase activity [GO:0004503]; defense response to fungus [GO:0050832]; defense response to Gram-positive bacterium [GO:0050830]; dopamine metabolic process [GO:0042417]; melanin biosynthetic process [GO:0042438]; melanization defense response [GO:0035006]; melanotic encapsulation of foreign target [GO:0035011]	GO:0004503; GO:0005576; GO:0005615; GO:0035006; GO:0035011; GO:0036263; GO:0036264; GO:0042417; GO:0042438; GO:0046872; GO:0050830; GO:0050832
TRINITY_DN2883_c0_g1_i3	0	70	0	44	29.6218709	8.290997811	2.12590198	3.899990634	9.62e-05	0.013402221	1	sp	P11884	ALDH2_RAT	68.3	523	161	3	1864	299	1	519	1.6e-208	727.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN17630_c0_g1_i1	0	88	0	56	37.39291524	8.629394435	2.003263095	4.307669051	1.65e-05	0.003392345	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2915_c0_g1_i2	0	36	0	119	36.87637372	8.544589734	2.016644121	4.237034014	2.26e-05	0.004363183	1	sp	P04989	CYSP2_DICDI	50	74	34	2	337	125	140	213	5.1e-14	78.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8593_c0_g1_i1	0	33	0	99	31.53891408	8.34862113	2.095868587	3.983370515	6.79e-05	0.010293292	1	sp	A6X2G8	BETB_OCHA4	50.6	166	79	2	1	498	321	483	1.5e-39	164.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN870_c0_g1_i3	0	29	0	115	34.0040152	8.372009145	2.060171675	4.063743448	4.83e-05	0.007768524	1	sp	Q9NZR2	LRP1B_HUMAN	35.6	90	45	3	957	727	3578	3667	9.7e-05	49.3	LRP1B_HUMAN	reviewed	Low-density lipoprotein receptor-related protein 1B (LRP-1B) (Low-density lipoprotein receptor-related protein-deleted in tumor) (LRP-DIT)	LRP1B LRPDIT	Homo sapiens (Human)	4599	protein transport [GO:0015031]; receptor-mediated endocytosis [GO:0006898]	integral component of membrane [GO:0016021]; receptor complex [GO:0043235]	calcium ion binding [GO:0005509]	integral component of membrane [GO:0016021]; receptor complex [GO:0043235]; calcium ion binding [GO:0005509]; protein transport [GO:0015031]; receptor-mediated endocytosis [GO:0006898]	GO:0005509; GO:0006898; GO:0015031; GO:0016021; GO:0043235
TRINITY_DN3196_c0_g1_i1	0	55	0	159	51.21742827	9.051343377	1.874432899	4.828843637	1.37e-06	0.000539138	1	sp	Q5XJ54	GLRX3_DANRE	46.6	311	141	6	926	6	30	319	2.7e-73	276.9	GLRX3_DANRE	reviewed	Glutaredoxin 3	glrx3 txnl2	Danio rerio (Zebrafish) (Brachydanio rerio)	326	cell redox homeostasis [GO:0045454]; hemoglobin metabolic process [GO:0020027]; iron ion homeostasis [GO:0055072]	cytosol [GO:0005829]	electron carrier activity [GO:0009055]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; protein disulfide oxidoreductase activity [GO:0015035]	cytosol [GO:0005829]; electron carrier activity [GO:0009055]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; protein disulfide oxidoreductase activity [GO:0015035]; cell redox homeostasis [GO:0045454]; hemoglobin metabolic process [GO:0020027]; iron ion homeostasis [GO:0055072]	GO:0005829; GO:0009055; GO:0015035; GO:0020027; GO:0045454; GO:0046872; GO:0051536; GO:0055072
TRINITY_DN3233_c0_g1_i25	1183	303	392	77	513.7840222	-2.098694328	0.388016799	-5.408771815	6.35e-08	8.57e-05	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13218_c0_g1_i1	0	30	0	85	27.54888297	8.170065533	2.172842272	3.760082193	0.000169858	0.02007922	1	sp	P47816	PDCD2_RAT	46.7	105	53	2	449	141	11	114	1.5e-19	97.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5245_c0_g1_i1	0	53	0	99	37.17912218	8.677638478	2.006815544	4.324083747	1.53e-05	0.003294566	1	sp	P61758	PFD3_HUMAN	45	169	89	2	33	530	25	192	1.1e-31	138.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN25349_c0_g1_i1	321	835	274	739	548.6842318	1.456462128	0.364289555	3.998089178	6.39e-05	0.00986542	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN474_c0_g1_i1	51	0	57	0	26.26354994	-8.144104766	2.19674692	-3.707347757	0.000209441	0.02348206	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN9973_c0_g1_i1	0	28	0	94	29.00600495	8.198212023	2.144562349	3.822790243	0.00013195	0.016356368	1	sp	Q0VD48	VPS4B_BOVIN	55.3	188	80	3	8	571	146	329	2.5e-53	209.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN27300_c0_g1_i1	0	67	0	141	50.55926755	9.101920286	1.875900913	4.852026151	1.22e-06	0.000501818	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1151_c0_g1_i1	91	0	147	0	56.51205157	-9.246582585	1.833684557	-5.042624452	4.59e-07	0.00023884	3	sp	Q80YV3	TRRAP_MOUSE	61.6	1403	495	10	2	4186	1199	2565	0	1743	TRRAP_MOUSE	reviewed	Transformation/transcription domain-associated protein (Tra1 homolog)	Trrap	Mus musculus (Mouse)	2565	DNA repair [GO:0006281]; histone deubiquitination [GO:0016578]; histone H2A acetylation [GO:0043968]; histone H4 acetylation [GO:0043967]; mitotic cell cycle checkpoint [GO:0007093]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	Golgi apparatus [GO:0005794]; histone acetyltransferase complex [GO:0000123]; NuA4 histone acetyltransferase complex [GO:0035267]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; STAGA complex [GO:0030914]; Swr1 complex [GO:0000812]; transcription factor complex [GO:0005667]; transcription factor TFTC complex [GO:0033276]	kinase activity [GO:0016301]; transcription coactivator activity [GO:0003713]; transcription cofactor activity [GO:0003712]	Golgi apparatus [GO:0005794]; histone acetyltransferase complex [GO:0000123]; NuA4 histone acetyltransferase complex [GO:0035267]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; STAGA complex [GO:0030914]; Swr1 complex [GO:0000812]; transcription factor complex [GO:0005667]; transcription factor TFTC complex [GO:0033276]; kinase activity [GO:0016301]; transcription coactivator activity [GO:0003713]; transcription cofactor activity [GO:0003712]; DNA repair [GO:0006281]; histone deubiquitination [GO:0016578]; histone H2A acetylation [GO:0043968]; histone H4 acetylation [GO:0043967]; mitotic cell cycle checkpoint [GO:0007093]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	GO:0000123; GO:0000812; GO:0003712; GO:0003713; GO:0005634; GO:0005654; GO:0005667; GO:0005794; GO:0006281; GO:0006351; GO:0006355; GO:0007093; GO:0016301; GO:0016578; GO:0030914; GO:0033276; GO:0035267; GO:0043967; GO:0043968
TRINITY_DN15302_c0_g1_i1	0	38	0	81	28.90668052	8.297052249	2.141555675	3.874310785	0.000106927	0.014260574	1	sp	Q3Y6B8	FACE_TAESO	43.8	112	59	2	3	335	322	430	5.9e-18	91.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6272_c0_g1_i4	72	0	96	0	40.38640049	-8.769494619	1.966166257	-4.460199938	8.19e-06	0.001996415	3	sp	Q9P217	ZSWM5_HUMAN	57.4	1034	368	7	37	3126	220	1185	0	1149.4	ZSWM5_HUMAN	reviewed	Zinc finger SWIM domain-containing protein 5	ZSWIM5 KIAA1511	Homo sapiens (Human)	1185		extracellular space [GO:0005615]	zinc ion binding [GO:0008270]	extracellular space [GO:0005615]; zinc ion binding [GO:0008270]	GO:0005615; GO:0008270
TRINITY_DN5579_c0_g1_i1	0	30	0	62	22.38374028	7.934928597	2.304687815	3.442951599	0.000575402	0.049063264	1	sp	Q803X4	DCA13_DANRE	60.4	197	78	0	592	2	177	373	9.7e-69	261.2	DCA13_DANRE	reviewed	DDB1- and CUL4-associated factor 13 (WD repeat and SOF domain-containing protein 1)	dcaf13 wdsof1 zgc:55391	Danio rerio (Zebrafish) (Brachydanio rerio)	445	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; protein ubiquitination [GO:0016567]	Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; nucleolus [GO:0005730]; small-subunit processome [GO:0032040]		Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; nucleolus [GO:0005730]; small-subunit processome [GO:0032040]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; protein ubiquitination [GO:0016567]	GO:0000462; GO:0005730; GO:0016567; GO:0032040; GO:0080008
TRINITY_DN15855_c0_g1_i1	0	33	0	68	24.57720002	8.069515838	2.241545069	3.599979296	0.000318243	0.03142947	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
